web-scraper-order;web-scraper-start-url;Adresse;Art;Datum;Preis;Preis2
1671563435-698;https://www.benzin-preis.ch/suche?next=1944;"Swiss Car Center

Sternmatt 6, 6010 Kriens";Bleifrei;25.02.2013;1,830 sFr;
1671563437-699;https://www.benzin-preis.ch/suche?next=1943;"Voegtlin-Meyer

Luzernerstr. 172, 5054 Moosleerau";Bleifrei;16.10.2022;1,830 sFr;1,800 sFr
1671563441-700;https://www.benzin-preis.ch/suche?next=1942;"BP

Wilestr. 2, 8957 Spreitenbach";Bleifrei;10.12.2022;1,830 sFr;1,830 sFr
1671563444-701;https://www.benzin-preis.ch/suche?next=1941;"Coop station-service

Granges-Saint-Martin 26, 1350 Orbe";Bleifrei;20.01.2022;1,830 sFr;1,930 sFr
1671563446-702;https://www.benzin-preis.ch/suche?next=1940;"Tankstelle Binz

Binzstrasse 1, 8045 Zürich";Bleifrei;10.03.2022;1,830 sFr;1,540 sFr
1671563448-703;https://www.benzin-preis.ch/suche?next=1939;"Avia

Biderst. 9, 9000 St. Gallen";Bleifrei;31.10.2021;1,830 sFr;1,920 sFr
1671563451-704;https://www.benzin-preis.ch/suche?next=1938;"Shell

Reckholderstr. 2, 4222 Zwingen";Bleifrei;26.10.2022;1,830 sFr;1,800 sFr
1671563454-705;https://www.benzin-preis.ch/suche?next=1937;"Autobahnraststätte Grauholz

Autobahn A 1, 3063 Ittigen";Bleifrei;20.12.2021;1,830 sFr;1,960 sFr
1671563456-706;https://www.benzin-preis.ch/suche?next=1936;"Coop

Laufenstrasse 6, 4222 Zwingen";Bleifrei;26.10.2022;1,830 sFr;1,800 sFr
1671563458-707;https://www.benzin-preis.ch/suche?next=1935;"Tamoil

Rue Traversière 4 , 1950 Sion";Bleifrei;03.08.2013;1,830 sFr;
1671563460-708;https://www.benzin-preis.ch/suche?next=1934;"BP

rue de la Traversière 2, 1950 Sion";Bleifrei;03.08.2013;1,830 sFr;
1671563462-709;https://www.benzin-preis.ch/suche?next=1933;"Agip

Rue de Lausanne 128, 1950 Sion";Bleifrei;03.08.2013;1,830 sFr;
1671563465-710;https://www.benzin-preis.ch/suche?next=1932;"Tamoil

Av. de Tourbillon 23 , 1950 Sion";Bleifrei;03.08.2013;1,830 sFr;
1671563467-711;https://www.benzin-preis.ch/suche?next=1931;"Avia

Baselstr. 22, 4202 Duggingen";Bleifrei;26.10.2022;1,830 sFr;1,800 sFr
1671563469-712;https://www.benzin-preis.ch/suche?next=1930;"Eni

Baselstr. 22, 4202 Duggingen";Bleifrei;26.10.2022;1,830 sFr;1,800 sFr
1671563470-713;https://www.benzin-preis.ch/suche?next=1929;"Shell

Via San Gottardo, 6877 Coldrerio";Bleifrei;03.04.2013;1,830 sFr;
1671563473-714;https://www.benzin-preis.ch/suche?next=1928;"Agip

Via San Gottardo 52, 6877 Coldrerio";Bleifrei;03.04.2013;1,830 sFr;
1671563474-715;https://www.benzin-preis.ch/suche?next=1927;"ERG Petroli

Via San Gottardo, 6877 Coldrerio";Bleifrei;03.04.2013;1,830 sFr;
1671563477-716;https://www.benzin-preis.ch/suche?next=1926;"Coop

Gewerbestr. 1, 5502 Hunzenschwil";Bleifrei;02.12.2021;1,830 sFr;1,960 sFr
1671563478-717;https://www.benzin-preis.ch/suche?next=1925;"Socar

Route de Saint-Maurice 233, 1814 La Tour-de-Peilz";Bleifrei;25.07.2014;1,830 sFr;
1671563481-718;https://www.benzin-preis.ch/suche?next=1924;"BP

Unterdorf 26, 9607 Mosnang";Bleifrei;09.11.2021;1,829 sFr;1,919 sFr
1671563483-719;https://www.benzin-preis.ch/suche?next=1923;"BP

Route de Châtel-Saint-Denis 18, 1802 Corseaux";Bleifrei;25.07.2014;1,820 sFr;
1671563486-720;https://www.benzin-preis.ch/suche?next=1922;"Jubin

Le Bourg, 1618 Châtel-St-Denis";Bleifrei;25.07.2014;1,820 sFr;
1671563488-721;https://www.benzin-preis.ch/suche?next=1921;"Shell

Via Bella Riva, 6850 Mendrisio";Bleifrei;03.04.2013;1,820 sFr;
1671563490-722;https://www.benzin-preis.ch/suche?next=1920;"Socar

Reuss-Garage 1, 6038 Gisikon";Bleifrei;04.12.2022;1,820 sFr;1,810 sFr
1671563492-723;https://www.benzin-preis.ch/suche?next=1919;"Hans Massüger

Sankt Gallerstr. 46, 9325 Roggwil TG";Bleifrei;18.10.2014;1,820 sFr;
1671563494-724;https://www.benzin-preis.ch/suche?next=1918;"Agrola

Inwilstr., 6274 Eschenbach LU";Bleifrei;04.12.2022;1,820 sFr;1,810 sFr
1671563496-725;https://www.benzin-preis.ch/suche?next=1917;"Garage Windlin AG, Kriens

Sternmatt 10, 6010 Kriens";Bleifrei;25.02.2013;1,820 sFr;
1671563498-726;https://www.benzin-preis.ch/suche?next=1916;"Migrol Service

Route du Vignoble 13, 2017 Boudry";Bleifrei;25.02.2022;1,820 sFr;1,870 sFr
1671563501-727;https://www.benzin-preis.ch/suche?next=1915;"Agrola

Untere Bahnhofstr. 34, 8340 Hinwil";Bleifrei;10.12.2022;1,820 sFr;1,820 sFr
1671563504-728;https://www.benzin-preis.ch/suche?next=1914;"Avia

Zürcherstr. 104, 5432 Neuenhof";Bleifrei;10.12.2022;1,820 sFr;1,820 sFr
1671563506-729;https://www.benzin-preis.ch/suche?next=1913;"Shell

Bahnhofstr., 8956 Killwangen";Bleifrei;10.12.2022;1,820 sFr;1,820 sFr
1671563508-730;https://www.benzin-preis.ch/suche?next=1912;"Agrola

Blumattstrasse 1, 6160 Entlebuch";Bleifrei;09.09.2012;1,820 sFr;
1671563511-731;https://www.benzin-preis.ch/suche?next=1911;"Shell

Zugerstr. 1, 8816 Hirzel";Bleifrei;03.12.2022;1,820 sFr;1,810 sFr
1671563512-732;https://www.benzin-preis.ch/suche?next=1910;"Coop-Pronto

Zürichstr. 75, 8840 Einsiedeln";Bleifrei;03.12.2022;1,820 sFr;1,810 sFr
1671563515-733;https://www.benzin-preis.ch/suche?next=1909;"Mercedes Benz Automobil AG

Rotfluhstr. 54, 8702 Zollikon";Bleifrei;21.10.2013;1,820 sFr;
1671563517-734;https://www.benzin-preis.ch/suche?next=1908;"Agrola

Hinterdorfstr. 66, 8753 Mollis";Bleifrei;06.12.2022;1,820 sFr;1,810 sFr
1671563519-735;https://www.benzin-preis.ch/suche?next=1907;"F. Obrist AG

Hauptstr. 36, 8376 Fischingen";Bleifrei;26.11.2022;1,820 sFr;1,810 sFr
1671563521-736;https://www.benzin-preis.ch/suche?next=1906;"Migrol

Arsenalstr. 35, 6010 Kriens";Bleifrei;27.11.2022;1,820 sFr;1,810 sFr
1671563523-737;https://www.benzin-preis.ch/suche?next=1905;"Migrol

Obernauerstr. 47, 6010 Kriens";Bleifrei;27.11.2022;1,820 sFr;1,810 sFr
1671563525-738;https://www.benzin-preis.ch/suche?next=1904;"Autobahn-Raststätte St. Margrethen

Nebengraben, 9430 St. Margrethen SG";Bleifrei;18.10.2014;1,820 sFr;
1671563527-739;https://www.benzin-preis.ch/suche?next=1903;"Migrol

Hölzliwisenstr. 1, 8604 Volketswil";Bleifrei;27.11.2022;1,820 sFr;1,810 sFr
1671563529-740;https://www.benzin-preis.ch/suche?next=1902;"BP Tankstelle Egnach

Romanshornerstr. 152, 9322 Egnach";Bleifrei;08.05.2011;1,820 sFr;
1671563531-741;https://www.benzin-preis.ch/suche?next=1901;"Landi Säntis AG

Sankt Gallerstr. 25, 9100 Herisau";Bleifrei;31.10.2021;1,820 sFr;1,910 sFr
1671563533-742;https://www.benzin-preis.ch/suche?next=1900;"Socar

Baselstr. 15, 4242 Laufen";Bleifrei;26.10.2022;1,820 sFr;1,790 sFr
1671563535-743;https://www.benzin-preis.ch/suche?next=1899;"Eni

Einsiedlerstr. 12, 8834 Schindellegi";Bleifrei;03.12.2022;1,820 sFr;1,810 sFr
1671563537-744;https://www.benzin-preis.ch/suche?next=1898;"Freie Tankstelle

Gerliswilstrasse 25, 6020 Emmenbrücke";Bleifrei;27.11.2022;1,820 sFr;1,810 sFr
1671563539-745;https://www.benzin-preis.ch/suche?next=1897;"Agrola

Kantonsstr., 8836 Biberbrugg";Bleifrei;27.11.2022;1,820 sFr;1,810 sFr
1671563541-746;https://www.benzin-preis.ch/suche?next=1896;"Rohner Nutzfahrzeuge AG

Sankt Gallerstr. 51, 8856 Tuggen";Bleifrei;17.12.2022;1,820 sFr;1,820 sFr
1671563544-747;https://www.benzin-preis.ch/suche?next=1895;"Avia-Tankstelle

Bahnhofplatz 18, 8840 Einsiedeln";Bleifrei;03.12.2022;1,820 sFr;1,810 sFr
1671563545-748;https://www.benzin-preis.ch/suche?next=1894;"Landi

ch. d'Etraz 1, 1027 Lonay";Bleifrei;05.02.2022;1,820 sFr;1,890 sFr
1671563547-749;https://www.benzin-preis.ch/suche?next=1893;"BP San Gotthardo Sud

A2, 6780 Airolo";Bleifrei;21.01.2018;1,815 sFr;2,265 sFr
1671563549-750;https://www.benzin-preis.ch/suche?next=1892;"Avia

Dörflistr. 26, 8000 Zürich";Bleifrei;01.06.2013;1,815 sFr;
1671563551-751;https://www.benzin-preis.ch/suche?next=1891;"Mythen-Garage AG

Gotthardstr. 166, 6438 Ibach";Bleifrei;27.11.2022;1,811 sFr;1,801 sFr
1671563553-752;https://www.benzin-preis.ch/suche?next=1890;"Tamoil

Route de Sion 79, 3960 Sierre";Bleifrei;25.10.2021;1,810 sFr;1,900 sFr
1671563556-753;https://www.benzin-preis.ch/suche?next=1889;"Tamoil

route de Sion 66, 3960 Sierre";Bleifrei;25.10.2021;1,810 sFr;1,900 sFr
1671563558-754;https://www.benzin-preis.ch/suche?next=1888;"Avia

route du Simplon 55, 3960 Sierre";Bleifrei;25.10.2021;1,810 sFr;1,900 sFr
1671563560-755;https://www.benzin-preis.ch/suche?next=1887;"socar

route du Simplon 75, 3960 Sierre";Bleifrei;25.10.2021;1,810 sFr;1,900 sFr
1671563562-756;https://www.benzin-preis.ch/suche?next=1886;"Station Gebr. Jurt

Menzikerstrasse 7, 6221 Rickenbach LU";Bleifrei;04.12.2022;1,810 sFr;1,800 sFr
1671563564-757;https://www.benzin-preis.ch/suche?next=1885;"Sportgaragen

Via Somplaz 37, 7500 St. Moritz";Bleifrei;18.10.2021;1,810 sFr;1,930 sFr
1671563566-758;https://www.benzin-preis.ch/suche?next=1884;"Avia

Mülacher 8, 6024 Hildisrieden";Bleifrei;04.12.2022;1,810 sFr;1,800 sFr
1671563568-759;https://www.benzin-preis.ch/suche?next=1883;"Migrolino

rte Cossonay 66, 1008 Prilly";Bleifrei;09.12.2022;1,810 sFr;1,810 sFr
1671563571-760;https://www.benzin-preis.ch/suche?next=1882;"Shell

Rue de Soleure 4, 2740 Moutier";Bleifrei;26.10.2022;1,810 sFr;1,780 sFr
1671563573-761;https://www.benzin-preis.ch/suche?next=1881;"station Shell

rte Genève 9A, 1033 Cheseaux-Lausanne";Bleifrei;29.11.2022;1,810 sFr;1,800 sFr
1671563575-762;https://www.benzin-preis.ch/suche?next=1880;"BP

Glänternstr., 8864 Reichenburg";Bleifrei;25.11.2022;1,810 sFr;1,800 sFr
1671563577-763;https://www.benzin-preis.ch/suche?next=1879;"Garage Du Prax

Route de Grandcour, 1475 Montbrelloz";Bleifrei;23.06.2014;1,810 sFr;
1671563580-764;https://www.benzin-preis.ch/suche?next=1878;"BP

Gossauerstr. 14, 8340 Hinwil";Bleifrei;10.12.2022;1,810 sFr;1,810 sFr
1671563582-765;https://www.benzin-preis.ch/suche?next=1877;"Jubin

rue des Gorges 18, 2740 Moutier";Bleifrei;26.10.2022;1,810 sFr;1,780 sFr
1671563585-766;https://www.benzin-preis.ch/suche?next=1876;"Station Combustia - Bifurcation des Collons

Les Bioleys, 1981 Vex";Bleifrei;12.07.2012;1,810 sFr;
1671563594-769;https://www.benzin-preis.ch/suche?next=1873;"Alpina Tankstelle

Dorfstrasse 42, 7563 Samnaun Dorf";Bleifrei;21.09.2020;1,140 sFr;1,640 sFr
1671563597-770;https://www.benzin-preis.ch/suche?next=1872;"Garage Gasser AG

Brünigstrasse 42, 6078 Lungern";Bleifrei;30.09.2014;1,810 sFr;
1671563603-773;https://www.benzin-preis.ch/suche?next=1869;Reinacherstrasse 202-204, 4053 Basel;Bleifrei;23.11.2021;1,810 sFr;1,900 sFr
1671563604-774;https://www.benzin-preis.ch/suche?next=1868;"Garage Heussi

Bahnhofstr. , 8783 Linthal";Bleifrei;24.11.2022;1,810 sFr;1,750 sFr
1671563606-775;https://www.benzin-preis.ch/suche?next=1867;"Sonneland

Hauserstr. 40, 5210 Windisch";Bleifrei;10.12.2022;1,810 sFr;1,810 sFr
1671563608-776;https://www.benzin-preis.ch/suche?next=1866;"Ruedi Rüssel

Shopping-Center, 8957 Spreitenbach";Bleifrei;10.12.2022;1,810 sFr;1,810 sFr
1671563610-777;https://www.benzin-preis.ch/suche?next=1865;"Jubin

Route Cantonale, 3971 Chermignon-Bas";Bleifrei;27.11.2021;1,810 sFr;1,900 sFr
1671563612-778;https://www.benzin-preis.ch/suche?next=1864;"Garage De Chermignon

Route Cantonale, 3971 Chermignon";Bleifrei;25.10.2021;1,810 sFr;1,900 sFr
1671563614-779;https://www.benzin-preis.ch/suche?next=1863;"Tamoil

Rte de Crans-Montana 41, 3963 Montana";Bleifrei;25.10.2021;1,810 sFr;1,900 sFr
1671563616-780;https://www.benzin-preis.ch/suche?next=1862;"Jubin

Rte du Golf 174, 3963 Montana";Bleifrei;27.11.2021;1,810 sFr;1,900 sFr
1671563619-781;https://www.benzin-preis.ch/suche?next=1861;"Avia

Flawilerstr. 36, 9242 Oberuzwil";Bleifrei;16.10.2021;1,810 sFr;1,930 sFr
1671563622-782;https://www.benzin-preis.ch/suche?next=1860;"Agip

Rue d Entre-deux-Villes 1, 1814 La Tour-de-Peilz";Bleifrei;25.07.2014;1,810 sFr;
1671563624-783;https://www.benzin-preis.ch/suche?next=1859;"Avia

Dürntnerstr. 40, 8340 Hinwil";Bleifrei;10.12.2022;1,809 sFr;1,809 sFr
1671563627-784;https://www.benzin-preis.ch/suche?next=1858;"Seebucht Garage

Seestr. 562, 8038 Zürich";Bleifrei;07.01.2013;1,805 sFr;
1671563629-785;https://www.benzin-preis.ch/suche?next=1857;"Auto Jegge

Hauptstrasse 207, 4322 Mumpf";Bleifrei;05.08.2012;1,805 sFr;
1671563631-786;https://www.benzin-preis.ch/suche?next=1856;"Auto Jegge AG

Hauptstrasse 5, 4322 Mumpf";Bleifrei;21.07.2012;1,805 sFr;
1671563633-787;https://www.benzin-preis.ch/suche?next=1855;"Hans Schweizer

Morgental 39, 8126 Zumikon";Bleifrei;21.10.2013;1,805 sFr;
1671563635-788;https://www.benzin-preis.ch/suche?next=1854;"Autobahn-Center Münsingen West A6

Muensingen West, 3110 Münsingen";Bleifrei;13.07.2021;1,800 sFr;1,950 sFr
1671563696-789;https://www.benzin-preis.ch/suche?next=1853;"Auto Garage Gribi GmbH

Hauptstr., 6034 Inwil";Bleifrei;04.12.2022;1,800 sFr;1,790 sFr
1671563698-790;https://www.benzin-preis.ch/suche?next=1852;"Hergol

Chaltenboden 6, 8834 Schindellegi";Bleifrei;03.12.2022;1,800 sFr;1,790 sFr
1671563700-791;https://www.benzin-preis.ch/suche?next=1851;"Tamoil

Zürcherstr. 42, 8854 Siebnen";Bleifrei;04.12.2022;1,800 sFr;1,790 sFr
1671563705-792;https://www.benzin-preis.ch/suche?next=1850;"Migrol

Glarnerstr. 77 , 8854 Siebnen";Bleifrei;04.12.2022;1,800 sFr;1,790 sFr
1671563709-793;https://www.benzin-preis.ch/suche?next=1849;"BP

Aarauerstr. 46, 5712 Beinwil am See";Bleifrei;04.12.2022;1,800 sFr;1,790 sFr
1671563711-794;https://www.benzin-preis.ch/suche?next=1848;"BP

Sinserstr. 400, 6330 Cham";Bleifrei;08.11.2021;1,800 sFr;1,890 sFr
1671563713-795;https://www.benzin-preis.ch/suche?next=1847;"Agrola TopShop

Stansstaderstrasse 100, 6370 Stans";Bleifrei;27.11.2022;1,800 sFr;1,790 sFr
1671563715-796;https://www.benzin-preis.ch/suche?next=1846;"Socar Herrlisberg-Süd

Herrlisberg-Süd / A3, 8820 Wädenswil";Bleifrei;10.12.2022;1,800 sFr;1,800 sFr
1671563717-797;https://www.benzin-preis.ch/suche?next=1845;"Avia

Via Principala 1a, 7151 Schluein";Bleifrei;16.01.2022;1,800 sFr;1,930 sFr
1671563719-798;https://www.benzin-preis.ch/suche?next=1844;"Righetti

Via S. Abbondio 44, 6925 Gentilino";Bleifrei;09.12.2022;1,800 sFr;1,800 sFr
1671563721-799;https://www.benzin-preis.ch/suche?next=1843;"Righetti

Via San Mamete 86, 6805 Mezzovico";Bleifrei;09.12.2022;1,800 sFr;1,800 sFr
1671563723-800;https://www.benzin-preis.ch/suche?next=1842;"Righetti

Via Pian Scairolo 36, 6915 Pambio-Noranco";Bleifrei;09.12.2022;1,800 sFr;1,800 sFr
1671563725-801;https://www.benzin-preis.ch/suche?next=1841;"Socar

Via Grappa Grossa, 7130 Ilanz";Bleifrei;16.01.2022;1,800 sFr;1,930 sFr
1671563727-802;https://www.benzin-preis.ch/suche?next=1840;"Coop Pronto

Zürichstr. 114, 8134 Adliswil";Bleifrei;10.12.2022;1,800 sFr;1,800 sFr
1671563730-803;https://www.benzin-preis.ch/suche?next=1839;"Werner Blöchlinger

Rickenstr. 6, 8735 St. Gallenkappel";Bleifrei;15.12.2022;1,800 sFr;1,800 sFr
1671563732-804;https://www.benzin-preis.ch/suche?next=1838;"Garage Lutz AG

Sarganserstr. 21a, 7310 Bad Ragaz";Bleifrei;15.12.2022;1,800 sFr;1,800 sFr
1671563734-805;https://www.benzin-preis.ch/suche?next=1837;"Garage Kueng AG

Landstr. 53, 5412 Gebenstorf";Bleifrei;10.12.2022;1,800 sFr;1,800 sFr
1671563736-806;https://www.benzin-preis.ch/suche?next=1836;"Coop Pronto

Landstr. 62 , 5412 Gebenstorf";Bleifrei;10.12.2022;1,800 sFr;1,800 sFr
1671563738-807;https://www.benzin-preis.ch/suche?next=1835;"Nasaline Route 10

Umfahrungsstr. , 6102 Malters";Bleifrei;23.10.2022;1,800 sFr;1,770 sFr
1671563741-808;https://www.benzin-preis.ch/suche?next=1834;"Reussgarage

Landstr. 95, 5412 Gebenstorf";Bleifrei;10.12.2022;1,800 sFr;1,800 sFr
1671563744-809;https://www.benzin-preis.ch/suche?next=1833;"Avia

Neuenkirchstrasse, 6020 Emmenbrücke";Bleifrei;10.12.2022;1,800 sFr;1,800 sFr
1671563746-810;https://www.benzin-preis.ch/suche?next=1832;"Socar Fuchsberg Süd

Fuchsberg / A3, 8832 Wollerau";Bleifrei;14.12.2022;1,800 sFr;1,800 sFr
1671563749-811;https://www.benzin-preis.ch/suche?next=1831;"Coop Pronto

Wässeristr. 38, 8340 Hinwil";Bleifrei;10.12.2022;1,800 sFr;1,800 sFr
1671563751-812;https://www.benzin-preis.ch/suche?next=1830;"Ruedi Rüssel

Industriestr. 88, 7310 Bad Ragaz";Bleifrei;29.11.2022;1,800 sFr;1,790 sFr
1671563753-813;https://www.benzin-preis.ch/suche?next=1829;"Shell

Zürcherstr. 48 , 8406 Winterthur";Bleifrei;04.10.2021;1,800 sFr;1,950 sFr
1671563756-814;https://www.benzin-preis.ch/suche?next=1828;"ISA

Gerliswilstr. 10 , 6020 Emmenbrücke";Bleifrei;27.11.2022;1,800 sFr;1,790 sFr
1671563758-815;https://www.benzin-preis.ch/suche?next=1827;"Coop

Via Uletsch, 7031 Laax GR";Bleifrei;16.01.2022;1,800 sFr;1,930 sFr
1671563760-816;https://www.benzin-preis.ch/suche?next=1826;"Coop

Sarganserstr. 40, 7310 Bad Ragaz";Bleifrei;15.12.2022;1,800 sFr;1,800 sFr
1671563762-817;https://www.benzin-preis.ch/suche?next=1825;"Garage Lutz AG

Sarganserstr. 14, 7310 Bad Ragaz";Bleifrei;15.12.2022;1,800 sFr;1,800 sFr
1671563764-818;https://www.benzin-preis.ch/suche?next=1824;"Socar Fuchsberg Nord

Fuchsberg Nord / A3, 8832 Wollerau";Bleifrei;14.12.2022;1,800 sFr;1,800 sFr
1671563766-819;https://www.benzin-preis.ch/suche?next=1823;"Hubrol AG

Klausenstrasse, 6465 Unterschächen";Bleifrei;15.12.2022;1,800 sFr;1,800 sFr
1671563768-820;https://www.benzin-preis.ch/suche?next=1822;"Eni

Masanserstr. 60, 7000 Chur";Bleifrei;13.12.2022;1,800 sFr;1,800 sFr
1671563770-821;https://www.benzin-preis.ch/suche?next=1821;"Agrola

Staatsstr., 8890 Flums";Bleifrei;15.12.2022;1,800 sFr;1,800 sFr
1671563772-822;https://www.benzin-preis.ch/suche?next=1820;"Tamoil

Fürstenlandstr. 175, 9000 St. Gallen";Bleifrei;24.09.2021;1,800 sFr;1,980 sFr
1671563774-823;https://www.benzin-preis.ch/suche?next=1819;"Tamoil

Rte de Montana 42, 3968 Veyras";Bleifrei;25.10.2021;1,800 sFr;1,890 sFr
1671563776-824;https://www.benzin-preis.ch/suche?next=1818;"Eni

Neue Jonastr. 128, 8640 Rapperswil-Jona";Bleifrei;17.12.2022;1,800 sFr;1,800 sFr
1671563778-825;https://www.benzin-preis.ch/suche?next=1817;"Eni

Zürichstr. 84, 8640 Rapperswil-Jona";Bleifrei;10.12.2022;1,800 sFr;1,800 sFr
1671563780-826;https://www.benzin-preis.ch/suche?next=1816;"Agrola

Rickenstrasse, 8732 Neuhaus";Bleifrei;15.12.2022;1,800 sFr;1,800 sFr
1671563782-827;https://www.benzin-preis.ch/suche?next=1815;"Socar

Via Maestri Comacini 10, 6830 Chiasso";Bleifrei;03.04.2013;1,800 sFr;
1671563784-828;https://www.benzin-preis.ch/suche?next=1814;"Gustoil

Rue Industrielle , 2740 Moutier";Bleifrei;26.10.2022;1,799 sFr;1,769 sFr
1671563786-829;https://www.benzin-preis.ch/suche?next=1813;"Tamoil

Ueberlandstr. 224, 8600 Dübendorf";Bleifrei;22.12.2021;1,799 sFr;1,929 sFr
1671563788-830;https://www.benzin-preis.ch/suche?next=1812;"Gustoil

Route principale, 2830 Courrendlin";Bleifrei;26.10.2022;1,799 sFr;1,769 sFr
1671563790-831;https://www.benzin-preis.ch/suche?next=1811;"Tiefenbach Garage AG

Frauenfelderstr. 39, 8252 Schlatt TG";Bleifrei;29.05.2011;1,795 sFr;
1671563792-832;https://www.benzin-preis.ch/suche?next=1810;"Agrola

Hiltistr. 19, 8444 Henggart";Bleifrei;25.08.2013;1,795 sFr;
1671563794-833;https://www.benzin-preis.ch/suche?next=1809;"Garage J.Stalder

Dorfstrasse 18, 6264 Pfaffnau";Bleifrei;04.02.2013;1,795 sFr;
1671563796-834;https://www.benzin-preis.ch/suche?next=1808;"Avia

Schaffhauserstr. 81, 8302 Kloten";Bleifrei;01.06.2013;1,795 sFr;
1671563799-835;https://www.benzin-preis.ch/suche?next=1807;"Niederberger AG

Hauptstr. 58, 8832 Wollerau";Bleifrei;03.12.2022;1,795 sFr;1,785 sFr
1671563802-836;https://www.benzin-preis.ch/suche?next=1806;"Avia

Zürcherstr. 18, 4332 Stein AG";Bleifrei;06.06.2012;1,795 sFr;
1671563804-837;https://www.benzin-preis.ch/suche?next=1805;"Landi

ch Longeraie, 1350 Orbe";Bleifrei;20.01.2022;1,795 sFr;1,895 sFr
1671563806-838;https://www.benzin-preis.ch/suche?next=1804;"Coop Pronto

rue du Clos 16, 1800 Vevey";Bleifrei;25.07.2014;1,790 sFr;
1671563809-839;https://www.benzin-preis.ch/suche?next=1803;"Hubrol AG

Umfahrungsstr.25, 6467 Schattdorf";Bleifrei;15.12.2022;1,790 sFr;1,790 sFr
1671563811-840;https://www.benzin-preis.ch/suche?next=1802;"Socar

Stelleweg 6, 7000 Chur";Bleifrei;19.12.2022;1,790 sFr;1,790 sFr
1671563813-841;https://www.benzin-preis.ch/suche?next=1801;"Bosch Service & Garage Amstad

Via Charels Suot, 7502 Bever";Bleifrei;19.12.2022;1,790 sFr;1,790 sFr
1671563815-842;https://www.benzin-preis.ch/suche?next=1800;"Righetti

via Cantonale 3, 6900 Lugano";Bleifrei;12.12.2022;1,790 sFr;1,790 sFr
1671563816-843;https://www.benzin-preis.ch/suche?next=1799;"Shell

Grand-Rue 60, 2710 Tavannes";Bleifrei;26.10.2022;1,790 sFr;1,760 sFr
1671563819-844;https://www.benzin-preis.ch/suche?next=1798;"Agrola

route Cantonale 1, 2733 Pontenet";Bleifrei;26.10.2022;1,790 sFr;1,760 sFr
1671563821-845;https://www.benzin-preis.ch/suche?next=1797;"Merillat

Grand Rue 68, 2735 Malleray";Bleifrei;26.10.2022;1,790 sFr;1,760 sFr
1671563823-846;https://www.benzin-preis.ch/suche?next=1796;"Jubin

rue Principale 28, 2735 Bévilard";Bleifrei;26.10.2022;1,790 sFr;1,760 sFr
1671563825-847;https://www.benzin-preis.ch/suche?next=1795;"Merillat

Rue Principale 8, 2736 Sorvilier";Bleifrei;26.10.2022;1,790 sFr;1,760 sFr
1671563827-848;https://www.benzin-preis.ch/suche?next=1794;Wylenstrasse 3, 6440 Brunnen;Bleifrei;03.12.2022;1,790 sFr;1,780 sFr
1671563830-849;https://www.benzin-preis.ch/suche?next=1793;"Migrol

Sandgasse, 5734 Reinach AG";Bleifrei;04.12.2022;1,790 sFr;1,780 sFr
1671563832-850;https://www.benzin-preis.ch/suche?next=1792;"Hergol

Seetalstr. 6, 5708 Birrwil";Bleifrei;04.12.2022;1,790 sFr;1,780 sFr
1671563834-851;https://www.benzin-preis.ch/suche?next=1791;"station Migrol

ch. Closalet 7, 1023 Crissier";Bleifrei;14.12.2022;1,790 sFr;1,790 sFr
1671563837-852;https://www.benzin-preis.ch/suche?next=1790;"Hergol

Löwenplatz 3, 5712 Beinwil am See";Bleifrei;04.12.2022;1,790 sFr;1,780 sFr
1671563840-853;https://www.benzin-preis.ch/suche?next=1789;Rheinstrasse 34c, 4302 Augst BL;Bleifrei;03.02.2013;1,790 sFr;
1671563842-854;https://www.benzin-preis.ch/suche?next=1788;"Coop

Rue du Bruye 65, 2732 Reconvilier";Bleifrei;31.10.2022;1,790 sFr;1,760 sFr
1671563844-855;https://www.benzin-preis.ch/suche?next=1787;"Station Migrol

Rte de Reconvilier 13, 2710 Tavannes";Bleifrei;26.10.2022;1,790 sFr;1,760 sFr
1671563846-856;https://www.benzin-preis.ch/suche?next=1786;"BP service Renens

route de Renens, 1030 Bussigny-Lausanne";Bleifrei;16.12.2022;1,790 sFr;1,790 sFr
