web-scraper-order;web-scraper-start-url;Adresse;Art;Datum;Preis;Preis2
1671563919-520;https://www.benzin-preis.ch/suche-kanton?next=2136;"Eni

Bricola, 6802 Rivera";Diesel;21.03.2022;2,180 sFr;2,177 sFr
1671563922-521;https://www.benzin-preis.ch/suche-kanton?next=2135;"Eni

Via Cantonale, 6805 Mezzovico";Diesel;21.03.2022;2,180 sFr;2,177 sFr
1671563924-522;https://www.benzin-preis.ch/suche-kanton?next=2134;"Eni City

Via Serta, 6814 Lamone";Diesel;21.03.2022;2,180 sFr;2,177 sFr
1671563926-523;https://www.benzin-preis.ch/suche-kanton?next=2133;"Agrola Top Shop

ussere Heinzenbergstr. 1, 7430 Thusis";Diesel;16.10.2022;2,180 sFr;2,047 sFr
1671563929-524;https://www.benzin-preis.ch/suche-kanton?next=2132;"Coop

Via Monte Ceneri 20, 6512 Giubiasco";Diesel;21.03.2022;2,180 sFr;2,177 sFr
1671563931-525;https://www.benzin-preis.ch/suche-kanton?next=2131;"Socar

Via Franco Zorzi 36, 6500 Bellinzona";Diesel;21.03.2022;2,180 sFr;2,177 sFr
1671563933-526;https://www.benzin-preis.ch/suche-kanton?next=2130;"Agrola

Mattenstr., 5734 Reinach AG";Diesel;20.11.2022;2,175 sFr;2,115 sFr
1671563936-527;https://www.benzin-preis.ch/suche-kanton?next=2129;"Euro Petrolio

Via Gaggiolo 52, 6855 Stabio";Diesel;21.03.2022;2,170 sFr;2,167 sFr
1671563938-528;https://www.benzin-preis.ch/suche-kanton?next=2128;"Sprint Shop

Via Gaggiolo 61, 6855 Stabio";Diesel;21.03.2022;2,170 sFr;2,167 sFr
1671563940-529;https://www.benzin-preis.ch/suche-kanton?next=2127;"esca

Via Gaggiolo 54, 6855 Stabio";Diesel;21.03.2022;2,170 sFr;2,167 sFr
1671563942-530;https://www.benzin-preis.ch/suche-kanton?next=2126;"Mini Prix

Route de Berne 24, 1700 Fribourg";Diesel;18.04.2022;2,170 sFr;2,127 sFr
1671563948-531;https://www.benzin-preis.ch/suche-kanton?next=2125;"Mini Prix

Route du Stadtberg 1b, 1700 Fribourg";Diesel;18.04.2022;2,170 sFr;2,127 sFr
1671563950-532;https://www.benzin-preis.ch/suche-kanton?next=2124;"Tamoil

Route de l'Intyamon 108, 1666 Villars-sous-Mont";Diesel;18.04.2022;2,170 sFr;2,127 sFr
1671563951-533;https://www.benzin-preis.ch/suche-kanton?next=2123;"Mini Prix

Route de l'Intyamon 14, 1669 Neirivue";Diesel;18.04.2022;2,170 sFr;2,127 sFr
1671563953-534;https://www.benzin-preis.ch/suche-kanton?next=2122;"Tamoil

Balmhofmatte, 3856 Brienzwiler";Diesel;12.04.2022;2,170 sFr;2,127 sFr
1671563955-535;https://www.benzin-preis.ch/suche-kanton?next=2121;"Avia

Süderen, 3618 Süderen";Diesel;12.04.2022;2,170 sFr;2,127 sFr
1671563958-536;https://www.benzin-preis.ch/suche-kanton?next=2120;"Tamoil

Aebnit 96, 3614 Unterlangenegg";Diesel;12.04.2022;2,170 sFr;2,127 sFr
1671563960-537;https://www.benzin-preis.ch/suche-kanton?next=2119;"Jura-Garage Peter AG

Jurastr. 15, 3294 Büren an der Aare";Diesel;25.04.2022;2,170 sFr;2,077 sFr
1671563962-538;https://www.benzin-preis.ch/suche-kanton?next=2118;"Mini Prix

Rue de l'Ancien Comté 4, 1635 La Tour-de-Trême";Diesel;18.04.2022;2,170 sFr;2,127 sFr
1671563964-539;https://www.benzin-preis.ch/suche-kanton?next=2117;"Shell

Bielstrassse 50, 4537 Wiedlisbach";Diesel;20.04.2022;2,170 sFr;2,127 sFr
1671563966-540;https://www.benzin-preis.ch/suche-kanton?next=2116;"Gioia

Via San Gottardo 65, 6500 Bellinzona";Diesel;21.03.2022;2,170 sFr;2,167 sFr
1671563968-541;https://www.benzin-preis.ch/suche-kanton?next=2115;"Tamoil

Überlandstrasse, 3900 Brig";Diesel;28.10.2022;2,170 sFr;2,030 sFr
1671563970-542;https://www.benzin-preis.ch/suche-kanton?next=2114;"Coop Pronto

Aarauerstrasse 68, 5734 Reinach AG";Diesel;20.11.2022;2,170 sFr;2,110 sFr
1671563972-543;https://www.benzin-preis.ch/suche-kanton?next=2113;"Migrol

Dorf 181, 9104 Waldstatt";Diesel;20.11.2022;2,170 sFr;2,110 sFr
1671563975-544;https://www.benzin-preis.ch/suche-kanton?next=2112;"Migrol

St.Gallerstr. 101, 8645 Rapperswil-Jona";Diesel;24.11.2022;2,170 sFr;2,110 sFr
1671563977-545;https://www.benzin-preis.ch/suche-kanton?next=2111;"Socar

St.Gallerstr. 84, 8645 Rapperswil-Jona";Diesel;24.11.2022;2,170 sFr;2,110 sFr
1671563980-546;https://www.benzin-preis.ch/suche-kanton?next=2110;"Bellevue-Garage

Zürcherstrasse 45, 8908 Hedingen";Diesel;19.04.2022;2,169 sFr;2,126 sFr
1671563984-547;https://www.benzin-preis.ch/suche-kanton?next=2109;"Landi

Bahnhofstr. 55a, 8854 Siebnen SZ";Diesel;25.11.2022;2,160 sFr;2,150 sFr
1671563986-548;https://www.benzin-preis.ch/suche-kanton?next=2108;"Go Gialla

Via Gaggiolo 19, 6855 Stabio";Diesel;21.03.2022;2,160 sFr;2,157 sFr
1671563988-549;https://www.benzin-preis.ch/suche-kanton?next=2107;"Tamoil

Aarauerstr. 44, 5734 Reinach AG";Diesel;20.11.2022;2,160 sFr;2,100 sFr
1671563990-550;https://www.benzin-preis.ch/suche-kanton?next=2106;"Jubin

Rue Auguste Quiquerez 68, 2800 Delémont";Diesel;26.10.2022;2,160 sFr;2,020 sFr
1671563993-551;https://www.benzin-preis.ch/suche-kanton?next=2105;"esca

Via Gaggiolo 57, 6855 Stabio";Diesel;21.03.2022;2,160 sFr;2,157 sFr
1671563996-552;https://www.benzin-preis.ch/suche-kanton?next=2104;"Migrol

St. Gallerstrasse 22, 9524 Zuzwil SG";Diesel;26.11.2022;2,160 sFr;2,150 sFr
1671563998-553;https://www.benzin-preis.ch/suche-kanton?next=2103;"Migrol

Oltnerstr. 46, 4622 Egerkingen";Diesel;01.04.2022;2,160 sFr;2,097 sFr
1671564000-554;https://www.benzin-preis.ch/suche-kanton?next=2102;"Agrola

St. Gallerstrasse 20, 9524 Zuzwil SG";Diesel;26.11.2022;2,160 sFr;2,150 sFr
1671564002-555;https://www.benzin-preis.ch/suche-kanton?next=2101;"BP

Walderstr. 74, 8630 Rüti ZH";Diesel;26.11.2022;2,160 sFr;2,150 sFr
1671564006-556;https://www.benzin-preis.ch/suche-kanton?next=2100;"Agrola

Kreuzweg 108, 3614 Unterlangenegg";Diesel;12.04.2022;2,160 sFr;2,117 sFr
1671564008-557;https://www.benzin-preis.ch/suche-kanton?next=2099;"Freie Tankstelle

Rue de l'Ancien Comté 104, 1635 La Tour-de-Trême";Diesel;18.04.2022;2,160 sFr;2,117 sFr
1671564010-558;https://www.benzin-preis.ch/suche-kanton?next=2098;"Oeltrans

Glockentalstr. 37, 3612 Steffisburg";Diesel;12.04.2022;2,160 sFr;2,117 sFr
1671564012-559;https://www.benzin-preis.ch/suche-kanton?next=2097;"Avia

Furtstr. 88, 9125 Brunnadern";Diesel;20.11.2022;2,160 sFr;2,100 sFr
1671564014-560;https://www.benzin-preis.ch/suche-kanton?next=2096;"Coop Pronto

Krankenhausstr. 1, 3600 Thun";Diesel;12.04.2022;2,160 sFr;2,117 sFr
1671564016-561;https://www.benzin-preis.ch/suche-kanton?next=2095;"Gioia

Via Gaggiolo 22, 6855 Stabio";Diesel;21.03.2022;2,160 sFr;2,157 sFr
1671564018-562;https://www.benzin-preis.ch/suche-kanton?next=2094;"Red Fox

Gossauerstr. 139, 9100 Herisau";Diesel;20.11.2022;2,160 sFr;2,100 sFr
1671564020-563;https://www.benzin-preis.ch/suche-kanton?next=2093;"Agrola

Rainstr. 3, 8808 Pfäffikon SZ";Diesel;30.04.2022;2,160 sFr;2,067 sFr
1671564022-564;https://www.benzin-preis.ch/suche-kanton?next=2092;"Ruedi Rüssel

Seestr. 41, 3658 Merligen";Diesel;12.04.2022;2,160 sFr;2,117 sFr
1671564024-565;https://www.benzin-preis.ch/suche-kanton?next=2091;"Tamoil

via Paradiso 22, 6924 Sorengo";Diesel;21.03.2022;2,160 sFr;2,157 sFr
1671564026-566;https://www.benzin-preis.ch/suche-kanton?next=2090;"Landi TopShop

Hauptstr., 9105 Schönengrund";Diesel;20.11.2022;2,160 sFr;2,100 sFr
1671564028-567;https://www.benzin-preis.ch/suche-kanton?next=2089;"Avia

Hauptstr. 1D, 7411 Sils im Domleschg";Diesel;16.10.2022;2,160 sFr;2,027 sFr
1671564031-568;https://www.benzin-preis.ch/suche-kanton?next=2088;"Freie Tankstelle Sachseln

Brünigstr. 149, 6072 Sachseln";Diesel;02.10.2022;2,160 sFr;2,047 sFr
1671564034-569;https://www.benzin-preis.ch/suche-kanton?next=2087;"BP

Via Clemente Maraini 6, 6900 Lugano";Diesel;21.03.2022;2,160 sFr;2,157 sFr
1671564036-570;https://www.benzin-preis.ch/suche-kanton?next=2086;"Euro Service

Via Monte Ceneri 11, 6512 Giubiasco";Diesel;21.03.2022;2,160 sFr;2,157 sFr
1671564038-571;https://www.benzin-preis.ch/suche-kanton?next=2085;"Avia

Walderstr. 45, 8630 Rüti ZH";Diesel;26.11.2022;2,159 sFr;2,149 sFr
1671564040-572;https://www.benzin-preis.ch/suche-kanton?next=2084;"Avia

Ochsenweg 2, 8636 Wald ZH";Diesel;23.11.2022;2,159 sFr;2,099 sFr
1671564042-573;https://www.benzin-preis.ch/suche-kanton?next=2083;"Seeland Garage

Neuenburgstrasse 19, 3236 Gampelen";Diesel;13.10.2022;2,158 sFr;2,025 sFr
1671564044-574;https://www.benzin-preis.ch/suche-kanton?next=2082;"Bosch Service & Garage Amstad

Via Charels Suot, 7502 Bever";Diesel;19.12.2022;2,150 sFr;2,150 sFr
1671564046-575;https://www.benzin-preis.ch/suche-kanton?next=2081;"Voegtlin-Meyer

Luzernerstr. 172, 5054 Moosleerau";Diesel;16.10.2022;2,150 sFr;2,017 sFr
1671564048-576;https://www.benzin-preis.ch/suche-kanton?next=2080;"Luchs Oil

Dorf 1, 9127 St. Peterzell";Diesel;20.11.2022;2,150 sFr;2,090 sFr
1671564051-577;https://www.benzin-preis.ch/suche-kanton?next=2079;"Agrola

Freiburgstrasse 900, 3174 Thörishaus";Diesel;18.04.2022;2,150 sFr;2,107 sFr
1671564052-578;https://www.benzin-preis.ch/suche-kanton?next=2078;"BP

Zürcherstr. 59, 9500 Wil SG";Diesel;26.11.2022;2,150 sFr;2,140 sFr
1671564055-579;https://www.benzin-preis.ch/suche-kanton?next=2077;"Socar

Zürcherstr. 7, 9500 Wil SG";Diesel;26.11.2022;2,150 sFr;2,140 sFr
1671564057-580;https://www.benzin-preis.ch/suche-kanton?next=2076;"Avia

Oberdorf 14, 6166 Hasle LU";Diesel;12.04.2022;2,150 sFr;2,107 sFr
1671564060-581;https://www.benzin-preis.ch/suche-kanton?next=2075;"Avia

Hauptstr. 39, 6170 Schüpfheim";Diesel;12.04.2022;2,150 sFr;2,107 sFr
1671564062-582;https://www.benzin-preis.ch/suche-kanton?next=2074;"Avia

Geissenmoos 1, 6196 Marbach LU";Diesel;12.04.2022;2,150 sFr;2,107 sFr
1671564064-583;https://www.benzin-preis.ch/suche-kanton?next=2073;"Ad Garage

Färzbach 41d, 6197 Schangnau";Diesel;12.04.2022;2,150 sFr;2,107 sFr
1671564066-584;https://www.benzin-preis.ch/suche-kanton?next=2072;"Bürgi AG

Alte Frauenfelderstr., 8400 Winterthur";Diesel;21.09.2022;2,150 sFr;
1671564068-585;https://www.benzin-preis.ch/suche-kanton?next=2071;"Socar

Zürcherstr. 10, 9552 Bronschhofen";Diesel;26.11.2022;2,150 sFr;2,140 sFr
1671564070-586;https://www.benzin-preis.ch/suche-kanton?next=2070;"Shell

Luzernstrasse 4, 4528 Zuchwil";Diesel;28.04.2022;2,150 sFr;2,057 sFr
1671564072-587;https://www.benzin-preis.ch/suche-kanton?next=2069;"Avia

Wilerstr. 48, 9542 Münchwilen TG";Diesel;26.11.2022;2,150 sFr;2,140 sFr
1671564074-588;https://www.benzin-preis.ch/suche-kanton?next=2068;"Discount Tankstelle

Bahnhofstr. 35, 6110 Wolhusen";Diesel;23.10.2022;2,150 sFr;2,013 sFr
1671564076-589;https://www.benzin-preis.ch/suche-kanton?next=2067;"BP

St. Gallerstr. 75, 9500 Wil SG";Diesel;26.11.2022;2,150 sFr;2,140 sFr
1671564078-590;https://www.benzin-preis.ch/suche-kanton?next=2066;"BP

Amriswilerstr. 4, 9220 Bischofszell";Diesel;26.11.2022;2,150 sFr;2,140 sFr
1671564080-591;https://www.benzin-preis.ch/suche-kanton?next=2065;"Avia

Dorf 9, 9613 Mühlrüti";Diesel;26.11.2022;2,150 sFr;2,140 sFr
1671564082-592;https://www.benzin-preis.ch/suche-kanton?next=2064;"Socar

Flurstr.8, 8370 Sirnach";Diesel;26.11.2022;2,150 sFr;2,140 sFr
1671564084-593;https://www.benzin-preis.ch/suche-kanton?next=2063;"Coop Pronto

Allmendstr. 49, 2562 Port";Diesel;11.03.2022;2,150 sFr;2,077 sFr
1671564087-594;https://www.benzin-preis.ch/suche-kanton?next=2062;"Oberhofgarage

Hauptstrasse, 8497 Fischenthal";Diesel;26.11.2022;2,150 sFr;2,140 sFr
1671564089-595;https://www.benzin-preis.ch/suche-kanton?next=2061;"Avia

Zürichstr. 44, 8600 Dübendorf";Diesel;06.03.2022;2,150 sFr;2,207 sFr
1671564091-596;https://www.benzin-preis.ch/suche-kanton?next=2060;"R. Büchi

Wilerstr. 4, 9542 Münchwilen TG";Diesel;26.11.2022;2,150 sFr;2,140 sFr
1671564093-597;https://www.benzin-preis.ch/suche-kanton?next=2059;"minor prezzo 24h

Via Carlo Maderno, 6850 Mendrisio";Diesel;21.03.2022;2,140 sFr;2,137 sFr
1671564095-598;https://www.benzin-preis.ch/suche-kanton?next=2058;"BP

Via Cantonale 15, 6815 Melide";Diesel;21.03.2022;2,140 sFr;2,137 sFr
1671564098-599;https://www.benzin-preis.ch/suche-kanton?next=2057;"Eni

Via Cantonale 31, 6815 Melide";Diesel;21.03.2022;2,140 sFr;2,137 sFr
1671564100-600;https://www.benzin-preis.ch/suche-kanton?next=2056;"Kneubühler AG

Obergasse 32, 4934 Madiswil";Diesel;13.11.2022;2,140 sFr;2,030 sFr
1671564103-601;https://www.benzin-preis.ch/suche-kanton?next=2055;"Eni

Riva Paradiso 40, 6900 Paradiso";Diesel;21.03.2022;2,140 sFr;2,137 sFr
1671564105-602;https://www.benzin-preis.ch/suche-kanton?next=2054;"Tankstop Lammbach Ag

Hauptstr., 3855 Brienz BE";Diesel;12.04.2022;2,140 sFr;2,097 sFr
1671564107-603;https://www.benzin-preis.ch/suche-kanton?next=2053;"Red Fox

Hauptstr. 85, 9105 Schönengrund";Diesel;20.11.2022;2,140 sFr;2,080 sFr
1671564109-604;https://www.benzin-preis.ch/suche-kanton?next=2052;"Coop Pronto

Industriestrasse 43, 5036 Oberentfelden";Diesel;18.04.2022;2,140 sFr;2,000 sFr
1671564112-605;https://www.benzin-preis.ch/suche-kanton?next=2051;"Avia

Fischingerstr. 36, 8374 Dussnang";Diesel;26.11.2022;2,140 sFr;2,130 sFr
1671564113-606;https://www.benzin-preis.ch/suche-kanton?next=2050;"Agrola

Gewerbestrasse 27, 4512 Bellach";Diesel;10.05.2022;2,140 sFr;1,997 sFr
1671564116-607;https://www.benzin-preis.ch/suche-kanton?next=2049;"Ben S. Shop & Change

Route d’Ambilly 58, 1226 Thônex";Diesel;13.12.2022;2,140 sFr;2,140 sFr
1671564117-608;https://www.benzin-preis.ch/suche-kanton?next=2048;"Ruedi Rüssel

Weier, 3616 Schwarzenegg";Diesel;12.04.2022;2,140 sFr;2,097 sFr
1671564120-609;https://www.benzin-preis.ch/suche-kanton?next=2047;"Landi

Toggenburgstr. 40, 9652 Neu St. Johann";Diesel;06.03.2022;2,140 sFr;2,197 sFr
1671564121-610;https://www.benzin-preis.ch/suche-kanton?next=2046;"Shell

Schaffhauserstr. 152, 8400 Winterthur";Diesel;06.03.2022;2,140 sFr;2,197 sFr
1671564124-611;https://www.benzin-preis.ch/suche-kanton?next=2045;"Migrol Service

Via Cantonale, 6934 Bioggio";Diesel;21.03.2022;2,130 sFr;2,127 sFr
1671564125-612;https://www.benzin-preis.ch/suche-kanton?next=2044;"Migrol Service

Via Cantonale, 6928 Manno";Diesel;21.03.2022;2,130 sFr;2,127 sFr
1671564127-613;https://www.benzin-preis.ch/suche-kanton?next=2043;"BP

Strada Regina, 6982 Agno";Diesel;21.03.2022;2,130 sFr;2,127 sFr
1671564129-614;https://www.benzin-preis.ch/suche-kanton?next=2042;"Eni

Via Cantonale, 6928 Manno";Diesel;21.03.2022;2,130 sFr;2,127 sFr
1671564132-615;https://www.benzin-preis.ch/suche-kanton?next=2041;"Socar

Ringstr. 17, 8600 Dübendorf";Diesel;06.03.2022;2,130 sFr;2,187 sFr
1671564133-616;https://www.benzin-preis.ch/suche-kanton?next=2040;"Dosch

Julierstr., 7457 Bivio";Diesel;16.10.2022;2,130 sFr;1,997 sFr
1671564136-617;https://www.benzin-preis.ch/suche-kanton?next=2039;"Coop Pronto

Hindervormüli 15, 6170 Schüpfheim";Diesel;12.04.2022;2,130 sFr;2,087 sFr
1671564138-618;https://www.benzin-preis.ch/suche-kanton?next=2038;"Shell

Zugerstr. 7, 6340 Sihlbrugg";Diesel;19.12.2022;2,130 sFr;2,130 sFr
1671564140-619;https://www.benzin-preis.ch/suche-kanton?next=2037;"Kleinfeld-Garage

Hauptstr., 6163 Ebnet";Diesel;12.04.2022;2,130 sFr;2,087 sFr
1671564142-620;https://www.benzin-preis.ch/suche-kanton?next=2036;"Migrol

In der Au 2, 8406 Winterthur";Diesel;06.03.2022;2,130 sFr;2,187 sFr
1671564144-621;https://www.benzin-preis.ch/suche-kanton?next=2035;"Shell

Zugerstr. 1, 8816 Hirzel";Diesel;03.12.2022;2,130 sFr;2,120 sFr
1671564146-622;https://www.benzin-preis.ch/suche-kanton?next=2034;"Mini Prix

Rte de la Gruyère 88, 1724 Essert FR";Diesel;18.04.2022;2,130 sFr;2,087 sFr
1671564148-623;https://www.benzin-preis.ch/suche-kanton?next=2033;"Mini Prix

Route de Fribourg, 1634 La Roche FR";Diesel;18.04.2022;2,130 sFr;2,087 sFr
1671564150-624;https://www.benzin-preis.ch/suche-kanton?next=2032;"Agrola TopShop

Mettlenbachstr. 11, 8617 Mönchaltorf";Diesel;27.11.2022;2,130 sFr;2,120 sFr
1671564152-625;https://www.benzin-preis.ch/suche-kanton?next=2031;"Shell

Bielstr. 89, 4500 Solothurn";Diesel;10.05.2022;2,130 sFr;1,987 sFr
1671564154-626;https://www.benzin-preis.ch/suche-kanton?next=2030;"Migrol

Baselstrasse 30, 4500 Solothurn";Diesel;10.05.2022;2,130 sFr;1,987 sFr
1671564156-627;https://www.benzin-preis.ch/suche-kanton?next=2029;"BP

Römerstr. 8, 4512 Bellach";Diesel;10.05.2022;2,130 sFr;1,987 sFr
1671564159-628;https://www.benzin-preis.ch/suche-kanton?next=2028;"Coop Pronto

Gurzelenstr. 2, 4512 Bellach";Diesel;10.05.2022;2,130 sFr;1,987 sFr
1671564162-629;https://www.benzin-preis.ch/suche-kanton?next=2027;"Avia

Bielstr. 7, 4512 Bellach";Diesel;10.05.2022;2,130 sFr;1,987 sFr
1671564164-630;https://www.benzin-preis.ch/suche-kanton?next=2026;"Agrola

Riedikerstr. , 8616 Riedikon";Diesel;27.11.2022;2,130 sFr;2,120 sFr
1671564166-631;https://www.benzin-preis.ch/suche-kanton?next=2025;"Mini Prix

Bielstr. 21, 2545 Selzach";Diesel;25.03.2022;2,130 sFr;2,057 sFr
1671564168-632;https://www.benzin-preis.ch/suche-kanton?next=2024;"Ruedi Rüssel

Dorfmatte 52, 6196 Marbach LU";Diesel;12.04.2022;2,130 sFr;2,087 sFr
1671564171-633;https://www.benzin-preis.ch/suche-kanton?next=2023;"Coop Pronto

Zürichstr. 70, 8306 Brüttisellen";Diesel;06.03.2022;2,130 sFr;2,187 sFr
1671564173-634;https://www.benzin-preis.ch/suche-kanton?next=2022;"Oeltrans

Hauptstr. 82, 3852 Ringgenberg BE";Diesel;12.04.2022;2,130 sFr;2,087 sFr
1671564175-635;https://www.benzin-preis.ch/suche-kanton?next=2021;"BP

Via Vedeggio 3, 6928 Manno";Diesel;21.03.2022;2,130 sFr;2,127 sFr
1671564177-636;https://www.benzin-preis.ch/suche-kanton?next=2020;"Coop

Bielstr. 50, 4500 Solothurn";Diesel;10.05.2022;2,130 sFr;1,987 sFr
1671564179-637;https://www.benzin-preis.ch/suche-kanton?next=2019;"Avia

Flüelerstr. 38, 6460 Altdorf UR";Diesel;24.11.2022;2,130 sFr;2,070 sFr
1671564181-638;https://www.benzin-preis.ch/suche-kanton?next=2018;"Hubrol AG

Hotel Central, 6493 Hospental";Diesel;15.12.2022;2,130 sFr;2,130 sFr
1671564184-639;https://www.benzin-preis.ch/suche-kanton?next=2017;"Migrol

Via Lugano 21, 6982 Agno";Diesel;21.03.2022;2,130 sFr;2,127 sFr
1671564186-640;https://www.benzin-preis.ch/suche-kanton?next=2016;"Take 24

Zürcherstr. 62, 8406 Winterthur";Diesel;06.03.2022;2,129 sFr;2,186 sFr
1671564188-641;https://www.benzin-preis.ch/suche-kanton?next=2015;"Avia

Seestrasse 36, 3800 Unterseen";Diesel;12.04.2022;2,129 sFr;2,086 sFr
1671564190-642;https://www.benzin-preis.ch/suche-kanton?next=2014;"Mythen-Garage AG

Gotthardstr. 166, 6438 Ibach";Diesel;27.11.2022;2,122 sFr;2,112 sFr
1671564192-643;https://www.benzin-preis.ch/suche-kanton?next=2013;"Michele Rullo GmbH

Schrotmättli 2, 6014 Littau";Diesel;27.11.2022;2,120 sFr;2,110 sFr
1671564194-644;https://www.benzin-preis.ch/suche-kanton?next=2012;"Ruedi Rüssel

Baslerstr. 77, 4600 Olten";Diesel;06.04.2022;2,120 sFr;2,057 sFr
1671564196-645;https://www.benzin-preis.ch/suche-kanton?next=2011;"Horber AG

Horben, 9642 Ebnat-Kappel";Diesel;06.03.2022;2,120 sFr;2,177 sFr
1671564198-646;https://www.benzin-preis.ch/suche-kanton?next=2010;"Ruedi Rüssel

Moosrain, 3852 Ringgenberg BE";Diesel;12.04.2022;2,120 sFr;2,077 sFr
1671564200-647;https://www.benzin-preis.ch/suche-kanton?next=2009;"Migrol

Seestrasse 109, 3800 Unterseen";Diesel;12.04.2022;2,120 sFr;2,077 sFr
1671564202-648;https://www.benzin-preis.ch/suche-kanton?next=2008;"Ruedi Rüssel

Hauptstr., 3852 Ringgenberg BE";Diesel;12.04.2022;2,120 sFr;2,077 sFr
1671564204-649;https://www.benzin-preis.ch/suche-kanton?next=2007;"Migrol

Hauptstr. 241a, 3852 Ringgenberg BE";Diesel;12.04.2022;2,120 sFr;2,077 sFr
1671564206-650;https://www.benzin-preis.ch/suche-kanton?next=2006;"ECS Einkaufs-Center Schänis

Biltnerstr. 32, 8718 Schänis";Diesel;23.11.2022;2,120 sFr;2,060 sFr
1671564208-651;https://www.benzin-preis.ch/suche-kanton?next=2005;"BP

Route de Lausanne, 1293 Bellevue";Diesel;06.03.2022;2,120 sFr;2,117 sFr
1671564211-652;https://www.benzin-preis.ch/suche-kanton?next=2004;"Des Alpes

Rue Thalberg 12, 1200 Genève";Diesel;06.03.2022;2,120 sFr;
1671564212-653;https://www.benzin-preis.ch/suche-kanton?next=2003;"Ikas Pneu Discount

Allmei 3, 3930 Visp";Diesel;18.04.2022;2,120 sFr;2,077 sFr
1671564214-654;https://www.benzin-preis.ch/suche-kanton?next=2002;"Garage Heussi

Bahnhofstr. , 8783 Linthal";Diesel;24.11.2022;2,120 sFr;2,060 sFr
1671564217-655;https://www.benzin-preis.ch/suche-kanton?next=2001;"eco speed

Gotthardstr. 10, 6438 Ibach";Diesel;20.12.2022;2,120 sFr;
1671564218-656;https://www.benzin-preis.ch/suche-kanton?next=2000;"PK OIL SAGL

Via Piodella 10, 6933 Muzzano";Diesel;21.03.2022;2,119 sFr;2,116 sFr
1671564222-657;https://www.benzin-preis.ch/suche-kanton?next=1999;"Avia

Riedikerstr. 5, 8610 Uster";Diesel;27.11.2022;2,119 sFr;2,109 sFr
1671564225-658;https://www.benzin-preis.ch/suche-kanton?next=1998;"station Blécherette

Avenue du Grey 119, 1018 Lausanne";Diesel;20.12.2022;2,110 sFr;2,110 sFr
1671564227-659;https://www.benzin-preis.ch/suche-kanton?next=1997;"Bolzern Auto AG

Rengglochstrasse 30, 6012 Obernau";Diesel;27.11.2022;2,110 sFr;2,100 sFr
1671564230-660;https://www.benzin-preis.ch/suche-kanton?next=1996;"station Tamoil

rte Plaine-du-Loup 26, 1018 Lausanne";Diesel;19.12.2022;2,110 sFr;2,110 sFr
1671564232-661;https://www.benzin-preis.ch/suche-kanton?next=1995;"Posttankstelle

Via Ludains 14, 7500 St. Moritz";Diesel;16.10.2022;2,110 sFr;1,977 sFr
1671564234-662;https://www.benzin-preis.ch/suche-kanton?next=1994;"Hergol

Luzernerstr. 137, 6014 Littau";Diesel;27.11.2022;2,110 sFr;2,100 sFr
1671564236-663;https://www.benzin-preis.ch/suche-kanton?next=1993;"Self 24h

Freiburgstrasse 31, 3174 Thörishaus";Diesel;18.04.2022;2,110 sFr;2,067 sFr
1671564238-664;https://www.benzin-preis.ch/suche-kanton?next=1992;"Avia

Freiburgstrasse 17, 3175 Flamatt";Diesel;18.04.2022;2,110 sFr;2,067 sFr
1671564240-665;https://www.benzin-preis.ch/suche-kanton?next=1991;"Avia

Lanthen 191, 3185 Schmitten FR";Diesel;18.04.2022;2,110 sFr;2,067 sFr
1671564243-666;https://www.benzin-preis.ch/suche-kanton?next=1990;"Auto Niederhäuser AG

Lanthen 211, 3185 Schmitten FR";Diesel;18.04.2022;2,110 sFr;2,067 sFr
1671564245-667;https://www.benzin-preis.ch/suche-kanton?next=1989;"Tamoil

Rte de Fribourg 50, 1724 Le Mouret";Diesel;18.04.2022;2,110 sFr;2,067 sFr
1671564247-668;https://www.benzin-preis.ch/suche-kanton?next=1988;"Agip

rte Lausanne 250, 1292 Chambésy";Diesel;06.03.2022;2,110 sFr;2,167 sFr
